7944, -0.71, 0.19, -0.16, -93.35, -32.32, -60.43, 27.76, 56.41, -8.10, 7
7954, -0.67, 0.13, -0.24, -84.27, -27.62, -62.99, 26.41, 56.71, -9.75, 7
7964, -0.68, -0.17, -0.25, -83.05, -27.68, -68.29, 25.66, 57.91, -11.10, 7
7974, -0.95, -0.31, 0.47, -53.60, -77.56, -102.93, 27.46, 56.41, -10.50, 7
7984, -1.71, 1.84, 0.78, 166.46, -103.05, -174.21, 27.16, 58.51, -10.20, 7
7994, -2.00, 2.00, 0.75, 137.68, -80.79, -231.77, 28.66, 57.31, -9.60, 7
8005, -1.48, 0.58, -0.07, 112.26, -39.21, -202.13, 27.31, 56.26, -10.20, 7
8015, -1.19, 0.94, 0.52, 311.95, -19.76, -57.38, 27.16, 57.91, -10.05, 7
8025, -1.61, -0.27, 0.15, 260.12, -49.09, -19.57, 27.31, 57.61, -9.30, 7
8035, -2.00, -1.53, 0.40, 80.18, -77.26, -83.48, 25.66, 56.71, -9.75, 7
8045, -1.94, -0.72, -0.06, 35.67, -51.95, -134.09, 27.61, 58.06, -12.00, 7
8055, -1.56, -0.67, 0.05, -58.90, -35.85, -140.85, 27.46, 58.96, -9.45, 7
8065, -1.03, -0.23, 0.51, -44.09, -17.62, -126.40, 29.11, 56.26, -10.95, 7
8100, -0.76, -0.43, 0.37, -31.89, -9.70, -112.20, 28.66, 55.51, -9.60, 7
8110, -0.86, -0.34, 0.41, -4.15, -10.18, -93.48, 28.96, 55.66, -11.55, 7
8120, -1.53, -0.32, -0.09, 12.99, -16.83, -77.44, 29.11, 55.81, -10.95, 7
8130, -1.97, -0.47, 0.04, 23.17, -9.76, -73.72, 28.96, 54.91, -9.45, 7
8140, -1.82, -0.83, 0.23, 27.68, 1.22, -76.34, 28.36, 56.26, -10.65, 7
8150, -1.23, -0.99, 0.35, 18.41, 7.13, -84.63, 31.36, 53.56, -11.55, 7
8161, -0.73, -1.10, 0.42, 10.37, 10.91, -85.00, 31.06, 53.56, -11.10, 7
8171, -0.35, -1.04, 0.45, 3.41, 15.61, -72.99, 31.06, 54.61, -10.80, 7
8181, -0.26, -0.93, 0.42, -7.93, 18.66, -51.16, 31.21, 52.21, -11.70, 7
8191, -0.55, -0.87, 0.36, -19.94, 17.38, -30.43, 30.01, 51.31, -12.90, 7
8201, -0.88, -0.78, 0.28, -27.87, 16.22, -16.22, 31.81, 49.96, -11.10, 7
8211, -1.14, -0.59, 0.19, -34.45, 17.38, -8.72, 30.31, 50.26, -10.05, 7
8221, -1.29, -0.37, 0.10, -35.49, 20.00, -6.52, 32.11, 48.91, -12.90, 7
8231, -1.26, -0.24, 0.06, -28.78, 23.41, -8.23, 33.01, 46.21, -10.20, 7
8266, -1.07, -0.21, 0.05, -18.29, 24.76, -12.07, 31.96, 41.56, -10.95, 7
8276, -0.90, -0.23, 0.05, -8.84, 24.09, -15.67, 33.16, 40.96, -12.45, 7
8286, -0.79, -0.24, 0.07, -3.96, 23.17, -15.55, 32.11, 39.91, -12.15, 7
8296, -0.76, -0.23, 0.07, -2.80, 20.79, -13.17, 30.91, 39.31, -12.00, 7
8306, -0.82, -0.20, 0.09, -3.23, 17.50, -12.62, 31.81, 37.36, -13.50, 7
8316, -0.90, -0.16, 0.07, -6.89, 14.33, -15.91, 32.11, 37.66, -11.55, 7
8326, -0.95, -0.10, 0.06, -11.59, 12.20, -21.71, 32.11, 35.26, -12.15, 7
8336, -0.96, -0.02, 0.04, -15.49, 11.22, -28.29, 30.91, 37.21, -11.70, 7
8346, -0.95, 0.04, 0.05, -17.13, 10.79, -35.12, 30.61, 37.06, -9.75, 7
8356, -0.92, 0.09, 0.07, -15.55, 9.21, -42.26, 28.21, 35.26, -9.00, 7
8366, -0.94, 0.13, 0.09, -13.23, 6.77, -50.85, 29.11, 36.16, -10.65, 7
8376, -0.92, 0.16, 0.10, -11.95, 4.70, -61.52, 27.61, 37.96, -10.20, 7
8386, -0.90, 0.14, 0.12, -12.80, 2.99, -73.29, 26.56, 36.46, -9.30, 7
8396, -0.89, 0.15, 0.13, -12.99, 1.40, -85.49, 27.31, 38.26, -9.60, 7
8431, -0.90, 0.15, 0.10, -15.00, 2.87, 1383.48, 26.71, 41.26, -10.05, 7
8505, 0.16, -0.46, -0.17, -60.43, -32.07, 382.99, 33.16, 53.86, -13.20, 7
8516, 0.04, -0.53, -0.14, -46.16, -34.27, 392.13, 32.11, 57.46, -12.90, 7
8526, -0.12, -0.59, -0.15, -38.78, -40.37, 397.68, 31.96, 57.31, -13.35, 7
8535, -0.29, -0.45, -0.26, -27.13, -48.96, 398.84, 31.81, 59.71, -10.80, 7
8546, -0.54, -0.36, -0.33, -18.17, -55.91, 392.74, 32.86, 61.07, -10.80, 7
8555, -0.82, -0.27, -0.25, 8.78, -52.50, 377.68, 29.56, 62.12, -13.50, 7
8566, -1.01, -0.41, -0.06, 32.68, -36.95, 354.21, 29.26, 65.42, -12.45, 7
8576, -1.07, -0.50, 0.11, 50.98, -17.44, 330.30, 26.86, 66.62, -11.70, 7
8585, -1.07, -0.59, 0.03, 44.45, -12.26, 310.49, 25.96, 65.72, -11.55, 7
8596, -1.12, -0.56, 0.07, 37.99, -16.46, 295.79, 26.26, 68.12, -12.00, 7
8606, -1.16, -0.57, 0.03, 49.02, -18.90, 281.10, 24.01, 68.12, -10.95, 7
8616, -1.35, -0.63, 0.20, 58.05, -19.76, 262.20, 22.51, 69.77, -10.50, 7
8626, -1.37, -0.57, 0.23, 36.52, -15.61, 236.40, 21.16, 69.92, -10.65, 7
8660, -1.32, -0.50, 0.07, -29.76, -12.13, 206.95, 21.31, 70.52, -10.05, 7
8670, -1.21, -0.44, 0.18, -91.65, -7.50, 180.06, 20.71, 71.87, -10.80, 7
8679, -1.17, -0.35, 0.16, -130.24, -10.67, 153.78, 22.66, 72.47, -11.25, 7
8689, -1.15, -0.23, 0.08, -156.89, -21.89, 129.63, 20.71, 71.87, -12.15, 7
8699, -1.09, -0.02, -0.04, -160.24, -28.17, 103.84, 22.96, 72.02, -10.95, 7
8708, -0.99, 0.18, -0.23, -147.13, -32.50, 76.59, 23.86, 71.87, -12.45, 7
8718, -0.92, 0.28, -0.32, -123.29, -34.45, 48.72, 25.06, 72.47, -12.30, 7
8728, -0.88, 0.30, -0.30, -95.98, -33.84, 22.87, 24.01, 70.22, -11.70, 7
8737, -0.86, 0.27, -0.19, -78.78, -30.30, -0.12, 24.01, 71.42, -12.30, 7
8747, -0.89, 0.22, -0.10, -65.73, -23.35, -17.74, 24.31, 70.52, -10.80, 7
8756, -0.93, 0.23, -0.03, -55.18, -17.26, -30.00, 24.76, 70.67, -12.30, 7
8766, -0.95, 0.32, -0.04, -43.23, -13.90, -41.28, 25.36, 72.32, -12.45, 7
8775, -0.94, 0.40, -0.12, -27.68, -7.13, -54.39, 26.56, 70.97, -12.75, 7
8785, -0.88, 0.31, -0.21, -10.49, -1.28, -67.74, 25.51, 69.92, -11.25, 7
8819, -0.79, 0.36, 0.22, 19.09, -20.79, -96.83, 23.11, 66.17, -9.45, 7
8829, -1.26, 1.17, 0.37, 143.17, -70.43, -154.45, 20.56, 66.32, -9.30, 7
8838, -1.38, 2.00, 1.01, 250.73, -62.01, -175.55, 19.65, 64.67, -10.50, 7
8848, -1.96, 1.47, 0.64, 237.01, -104.57, -164.27, 19.35, 65.27, -7.20, 7
8858, -1.97, -0.44, -0.29, 197.93, -58.11, -110.79, 19.35, 63.47, -8.55, 7
8867, -1.50, -0.27, 0.05, 224.76, -20.30, -50.37, 21.61, 62.72, -9.60, 7
8877, -1.50, -1.28, 0.38, 106.04, -53.23, -47.87, 22.21, 61.97, -9.60, 7
8886, -1.54, -0.96, -0.52, -35.61, -52.38, -118.48, 23.41, 62.42, -8.25, 7
8896, -1.37, -0.66, -0.11, -53.96, -50.79, -142.38, 22.66, 61.67, -9.60, 7
8905, -0.92, -0.58, 0.16, -55.49, -36.40, -132.50, 21.31, 60.02, -10.05, 7
8915, -0.42, -0.77, 0.70, -27.44, -18.66, -114.82, 22.51, 62.57, -10.50, 7
8925, -0.25, -0.19, 0.69, 13.23, -9.88, -95.00, 22.51, 62.57, -10.50, 7
8934, -1.04, 0.35, 0.10, 15.61, -26.28, -67.32, 22.51, 62.12, -10.05, 7
8944, -2.00, -0.10, -0.29, 10.67, -31.65, -36.16, 23.56, 62.12, -10.80, 7
8978, -2.00, -0.75, 0.15, 8.17, -11.77, -29.27, 24.46, 60.62, -9.30, 7
8988, -1.56, -0.63, 0.28, 1.22, 6.59, -55.30, 24.01, 61.67, -8.25, 7
8997, -0.96, -0.43, 0.16, -16.52, -3.35, -80.61, 23.71, 60.92, -8.55, 7
9006, -0.67, -0.40, 0.22, -24.21, -10.55, -82.50, 23.41, 62.42, -9.30, 7
9016, -0.47, -0.43, 0.36, -17.50, -4.94, -64.88, 23.56, 61.52, -10.80, 7
9025, -0.52, -0.59, 0.46, -12.99, 1.59, -43.23, 23.56, 60.77, -9.75, 7
9035, -0.85, -0.64, 0.50, -16.95, 2.01, -31.40, 23.86, 61.82, -9.75, 7
9044, -1.14, -0.54, 0.39, -24.82, 1.28, -26.71, 23.86, 61.82, -8.10, 7
9054, -1.34, -0.41, 0.32, -29.39, 4.82, -23.96, 25.66, 60.02, -8.70, 7
9063, -1.28, -0.32, 0.25, -26.65, 12.68, -21.52, 24.46, 60.92, -8.85, 7
9073, -1.04, -0.30, 0.24, -18.35, 18.84, -20.49, 24.61, 60.32, -10.05, 7
9082, -0.86, -0.31, 0.18, -9.45, 21.16, -19.09, 24.46, 59.86, -8.55, 7
9092, -0.79, -0.31, 0.13, -4.09, 20.43, -14.76, 23.41, 62.42, -9.60, 7
9101, -0.83, -0.30, 0.05, -0.61, 19.39, -8.35, 25.36, 61.52, -9.00, 7
9136, -0.92, -0.25, -0.01, 2.80, 18.23, -4.02, 25.66, 61.82, -8.40, 7
9145, -0.99, -0.20, -0.01, 5.12, 15.85, -4.09, 26.56, 60.17, -7.80, 7
9154, -1.02, -0.16, 0.02, 5.91, 12.50, -7.68, 26.56, 60.17, -7.80, 7
9164, -0.99, -0.11, 0.05, 3.23, 10.18, -12.99, 24.76, 60.62, -7.50, 7
9173, -0.94, -0.05, 0.07, -0.79, 8.54, -18.23, 26.56, 61.97, -10.20, 7
9183, -0.89, 0.01, 0.09, -5.61, 7.44, -22.50, 24.61, 59.26, -9.75, 7
9192, -0.88, 0.07, 0.09, -9.88, 5.98, -27.01, 26.56, 60.92, -9.30, 7
9201, -0.89, 0.12, 0.09, -13.11, 4.82, -33.29, 25.96, 58.96, -7.65, 7
9211, -0.93, 0.16, 0.12, -13.54, 3.17, -41.04, 28.96, 57.46, -9.75, 7
9220, -0.94, 0.18, 0.11, -11.10, 1.71, -49.39, 26.71, 60.02, -9.75, 7
9230, -0.94, 0.20, 0.11, -8.17, 0.43, -58.23, 26.71, 58.21, -10.05, 7
9239, -0.92, 0.23, 0.11, -6.71, -0.30, -67.62, 28.36, 57.31, -8.85, 7
9248, -0.91, 0.27, 0.09, -5.06, -1.71, -77.44, 29.56, 54.91, -9.75, 7
9258, -0.92, 0.26, 0.09, -5.79, -2.62, -88.29, 29.41, 55.21, -10.20, 7
9267, -0.93, 0.26, 0.10, -5.06, -3.54, -100.24, 28.51, 53.56, -9.75, 7
9302, -0.90, 0.19, 0.07, -7.38, -4.70, -113.35, 30.31, 52.06, -10.80, 7
9311, -0.85, 0.10, 0.05, -10.85, -6.59, -126.22, 31.06, 50.71, -10.05, 7
9321, -0.80, 0.01, 0.02, -14.88, -9.02, -139.15, 31.51, 48.61, -10.20, 7
9330, -0.79, 0.02, 0.06, -21.40, -12.13, -151.46, 31.96, 47.56, -12.75, 7
9340, -0.80, -0.05, 0.05, -25.79, -14.76, -160.24, 31.96, 47.56, -10.65, 7
9349, -0.83, -0.29, 0.13, -24.39, -19.02, -165.37, 32.11, 46.36, -10.80, 7
9359, -0.87, -0.42, 0.11, -25.37, -25.79, -169.21, 33.16, 44.56, -12.15, 7
9368, -0.99, -0.52, -0.03, -45.18, -27.99, -174.39, 32.71, 43.66, -12.75, 7
9378, -0.99, -0.52, -0.12, -65.24, -23.96, -182.13, 31.36, 43.06, -12.45, 7
9388, -0.92, -0.42, -0.13, -71.71, -20.98, -187.87, 33.46, 40.21, -12.45, 7
9397, -1.08, -0.20, -0.09, -71.40, -22.80, -193.11, 31.96, 42.16, -11.25, 7
9407, -1.46, -0.05, -0.08, -67.26, -24.09, -202.13, 32.41, 40.66, -12.90, 7
9416, -1.86, -0.25, -0.11, -54.45, -23.54, -212.99, 33.16, 38.41, -12.45, 7
9426, -2.00, -0.57, -0.09, -37.74, -23.29, -222.68, 32.71, 38.26, -10.95, 7
9461, -2.00, -0.76, -0.02, -34.88, -24.39, -230.98, 31.81, 39.91, -10.80, 7
9470, -2.00, -0.78, -0.04, -46.89, -20.79, -235.30, 32.26, 40.36, -8.25, 7
9480, -2.00, -0.76, -0.05, -62.13, -9.51, -232.93, 30.16, 40.81, -10.65, 7
9489, -1.81, -0.68, -0.01, -64.21, 3.41, -226.16, 29.56, 42.76, -11.10, 7
9499, -1.37, -0.60, 0.08, -54.51, 13.23, -212.44, 30.61, 43.06, -10.50, 7
9508, -0.88, -0.51, 0.19, -39.51, 18.90, -192.32, 31.21, 45.76, -10.20, 7
9518, -0.45, -0.43, 0.27, -15.91, 21.77, -168.11, 31.81, 46.66, -11.55, 7
9528, 0.02, -0.43, 0.31, 4.21, 22.80, -135.98, 33.76, 48.61, -13.05, 7
9537, 0.50, -0.70, 0.38, 25.55, 15.06, -92.01, 33.31, 49.81, -13.35, 7
9547, 0.91, -1.06, 0.41, 76.89, 12.26, -37.74, 34.21, 51.31, -13.95, 7
9556, 0.99, -1.63, 0.63, 106.52, 19.76, 17.87, 34.96, 53.11, -13.50, 7
9566, 0.78, -1.66, 0.96, 116.40, 42.68, 69.02, 33.16, 54.91, -13.50, 7
9575, 0.46, -1.37, 0.74, 55.30, 65.00, 102.38, 35.86, 57.61, -13.35, 7
9585, 0.04, -0.94, 0.44, -19.02, 66.71, 130.67, 35.86, 57.61, -13.35, 7
9619, -0.16, -0.49, 0.04, -70.43, 65.43, 162.56, 32.11, 62.12, -10.80, 7
9629, -0.07, -0.34, -0.18, -103.90, 67.01, 194.57, 30.91, 64.52, -12.00, 7
9639, 0.15, -0.47, -0.13, -97.13, 66.40, 224.15, 26.56, 64.82, -12.30, 7
9648, 0.32, -0.59, -0.05, -77.38, 60.73, 246.95, 27.61, 68.42, -12.00, 7
9658, 0.32, -0.64, -0.01, -67.26, 47.32, 262.74, 25.36, 67.22, -11.55, 7
9667, 0.11, -0.68, 0.03, -69.27, 35.61, 273.84, 24.01, 68.87, -10.95, 7
9677, -0.10, -0.64, 0.04, -75.67, 30.06, 282.74, 21.91, 68.12, -12.00, 7
9687, -0.23, -0.53, -0.01, -76.95, 29.02, 290.98, 21.61, 69.92, -10.95, 7
9696, -0.24, -0.38, -0.08, -68.05, 28.84, 301.59, 22.21, 70.97, -10.20, 7
9706, -0.19, -0.31, -0.21, -44.63, 20.98, 315.67, 20.56, 72.77, -8.55, 7
9715, -0.21, -0.20, -0.31, -2.01, 7.74, 329.88, 19.65, 72.32, -9.45, 7
9725, -0.35, -0.16, -0.36, 46.71, -5.73, 338.11, 19.65, 72.32, -9.45, 7
9734, -0.63, -0.33, -0.25, 81.46, -15.30, 335.37, 19.95, 71.12, -10.80, 7
9744, -0.93, -0.65, -0.02, 95.30, -12.44, 325.30, 21.31, 71.57, -11.85, 7
9774, -1.08, -0.87, 0.18, 91.10, 4.45, 314.51, 22.51, 71.12, -9.75, 7
9784, -1.05, -0.78, 0.19, 65.30, 20.49, 302.62, 23.56, 70.52, -9.75, 7
9793, -0.97, -0.55, 0.14, 35.37, 22.62, 286.71, 22.51, 69.32, -10.50, 7
9803, -0.88, -0.36, 0.09, 28.11, 15.67, 266.83, 24.31, 69.02, -11.55, 7
9813, -0.87, -0.27, 0.06, 37.56, 8.17, 246.89, 23.71, 70.22, -10.95, 7
9822, -0.96, -0.26, 0.05, 38.78, -0.37, 229.45, 24.61, 68.72, -10.05, 7
9832, -1.10, -0.39, 0.01, 27.50, -4.57, 212.62, 25.06, 68.87, -10.65, 7
9841, -1.14, -0.55, 0.19, 13.90, -5.30, 190.55, 25.96, 69.32, -10.50, 7
9851, -1.19, -0.54, 0.32, -4.88, -10.91, 161.77, 24.61, 67.52, -12.15, 7
9860, -1.10, -0.38, 0.19, -36.77, -19.51, 129.21, 23.86, 65.42, -10.50, 7
9870, -0.97, -0.26, -0.02, -65.43, -25.00, 99.70, 23.56, 65.42, -10.80, 7
9879, -0.89, -0.16, -0.06, -68.41, -26.71, 73.72, 20.71, 62.87, -10.80, 7
9889, -0.83, -0.13, -0.12, -60.55, -30.06, 47.38, 18.90, 63.62, -8.10, 7
9899, -0.79, -0.09, -0.14, -63.17, -34.02, 21.46, 19.20, 62.57, -8.10, 7
9933, -0.76, -0.08, -0.13, -73.72, -36.52, -2.87, 20.71, 60.32, -7.05, 7
9943, -0.76, -0.05, -0.14, -82.20, -37.74, -25.37, 21.76, 60.32, -6.60, 7
9953, -0.75, -0.02, -0.17, -83.96, -35.98, -44.63, 20.86, 59.86, -7.50, 7
9963, -0.71, 0.07, -0.24, -76.28, -33.78, -59.51, 19.65, 61.07, -7.65, 7
9973, -0.68, 0.15, -0.33, -59.09, -32.99, -70.49, 20.86, 59.41, -8.55, 7
9983, -0.64, 0.21, -0.38, -33.17, -25.73, -78.11, 20.11, 59.86, -8.25, 7
9993, -0.62, 0.12, -0.53, -0.55, -15.79, -85.55, 20.71, 58.96, -8.40, 7
10004, -0.59, -0.33, -0.56, 13.78, -21.22, -98.90, 22.51, 57.91, -7.65, 7
10014, -1.19, 0.17, 0.83, 130.37, -87.93, -158.23, 22.81, 58.96, -7.35, 7
10024, -1.59, 1.40, 1.96, 320.67, -69.88, -228.29, 22.66, 59.41, -8.55, 7
10034, -2.00, 0.67, -0.69, 151.77, -103.23, -268.05, 22.66, 60.17, -7.80, 7
10044, -1.25, 0.15, -0.01, 174.76, -32.07, -193.41, 23.11, 57.16, -8.10, 7
10054, -1.25, 0.65, 1.46, 297.74, -39.70, -37.56, 23.41, 57.61, -7.50, 7
10064, -1.89, -1.59, 0.50, 118.41, -71.83, -29.39, 24.01, 59.11, -7.80, 7
10099, -2.00, -1.05, -0.48, 47.50, -84.33, -103.48, 23.86, 58.21, -8.10, 7
10109, -2.00, -0.71, 0.26, -55.91, -56.40, -129.76, 24.76, 59.11, -7.80, 7
10119, -1.57, -0.20, 0.08, -53.96, -34.63, -125.00, 23.41, 57.61, -6.15, 7
10129, -1.15, -0.22, 0.07, -38.72, -24.21, -114.27, 25.06, 58.06, -7.80, 7
10139, -0.92, -0.56, 0.30, -5.55, -20.30, -102.07, 25.06, 58.36, -9.60, 7
10149, -0.92, -0.87, 0.42, 13.35, -22.99, -90.18, 23.71, 59.41, -6.75, 7
10159, -1.12, -0.90, 0.20, -0.49, -18.78, -76.65, 25.36, 58.21, -8.40, 7
10169, -1.29, -0.80, 0.22, -12.13, -11.77, -67.87, 24.61, 57.91, -8.40, 7
10179, -1.36, -0.82, 0.29, -20.55, -6.71, -59.82, 25.81, 58.36, -7.80, 7
10189, -1.29, -0.76, 0.30, -30.85, -0.43, -54.09, 25.36, 58.21, -9.75, 7
10199, -1.07, -0.74, 0.30, -36.71, 2.74, -52.74, 26.71, 58.96, -9.45, 7
10209, -0.83, -0.63, 0.36, -33.60, 5.30, -49.39, 27.16, 55.66, -8.10, 7
10219, -0.73, -0.48, 0.37, -28.48, 7.20, -42.26, 23.86, 57.91, -8.70, 7
10229, -0.78, -0.31, 0.30, -22.99, 6.65, -32.38, 26.71, 55.36, -8.70, 7
10264, -0.97, -0.23, 0.30, -12.80, 6.10, -24.63, 27.46, 54.91, -7.65, 7
10274, -1.08, -0.33, 0.28, 0.24, 8.48, -21.16, 27.46, 53.86, -7.65, 7
10284, -1.10, -0.39, 0.24, 6.59, 10.49, -21.22, 27.46, 52.81, -7.65, 7
10294, -1.03, -0.46, 0.18, 3.23, 11.83, -24.45, 28.51, 53.11, -8.10, 7
10304, -0.91, -0.48, 0.16, -4.76, 14.15, -26.28, 29.26, 51.31, -8.40, 7
10314, -0.83, -0.42, 0.17, -13.41, 15.67, -24.82, 28.96, 51.76, -9.00, 7
10324, -0.79, -0.37, 0.14, -21.59, 15.43, -21.71, 30.91, 49.81, -9.30, 7
10334, -0.82, -0.29, 0.12, -26.22, 14.15, -20.73, 30.46, 48.31, -9.60, 7
10344, -0.84, -0.19, 0.11, -26.04, 13.23, -22.93, 28.51, 47.41, -10.05, 7
10354, -0.84, -0.09, 0.10, -22.38, 12.32, -26.10, 28.06, 47.26, -9.90, 7
10365, -0.86, -0.06, 0.13, -15.61, 9.88, -29.33, 31.06, 45.31, -9.45, 7
10375, -0.88, -0.07, 0.14, -9.39, 6.22, -33.78, 30.16, 44.71, -10.65, 7
10385, -0.90, -0.10, 0.12, -8.29, 3.66, -39.45, 31.21, 42.61, -9.90, 7
10394, -0.92, -0.11, 0.14, -12.68, 2.62, -45.91, 31.81, 42.01, -10.80, 7
10429, -0.89, -0.04, 0.11, -19.39, 2.13, -53.96, 31.51, 37.51, -8.55, 7
10439, -0.88, 0.02, 0.10, -25.91, 1.77, -63.17, 31.51, 36.16, -9.90, 7
10449, -0.86, 0.10, 0.09, -27.62, -0.06, -73.35, 31.06, 35.86, -10.50, 7
10459, -0.86, 0.15, 0.10, -25.98, -2.07, -84.70, 31.06, 37.36, -10.05, 7
10469, -0.87, 0.16, 0.11, -24.45, -4.70, -96.59, 30.01, 36.61, -9.45, 7
10479, -0.85, 0.21, 0.08, -22.44, -5.73, -109.51, 29.56, 35.86, -10.05, 7
10489, -0.86, 0.20, 0.05, -22.74, -6.71, -120.91, 28.66, 37.21, -10.20, 7
10499, -0.87, 0.08, 0.04, -18.41, -9.33, -131.95, 28.51, 37.36, -10.50, 7
10509, -0.89, -0.11, 0.02, -14.70, -14.63, -144.51, 28.96, 39.91, -10.50, 7
10519, -0.89, -0.28, 0.03, -20.67, -20.61, -156.46, 29.56, 41.26, -10.80, 7
10529, -0.90, -0.34, 0.00, -33.23, -23.11, -165.55, 31.06, 41.71, -9.00, 7
10540, -0.90, -0.45, -0.02, -44.63, -22.44, -172.56, 31.36, 42.46, -10.05, 7
10550, -1.01, -0.36, 0.06, -45.55, -24.51, -179.76, 31.36, 45.31, -10.50, 7
10560, -1.30, -0.14, 0.02, -47.01, -27.93, -189.21, 32.26, 45.76, -12.00, 7
10595, -1.49, -0.14, -0.06, -47.50, -25.79, -200.18, 35.71, 51.01, -11.10, 7
10605, -1.48, -0.21, -0.09, -41.77, -23.72, -212.93, 34.36, 52.96, -11.70, 7
10615, -1.51, -0.40, -0.10, -38.54, -26.83, -225.73, 33.46, 54.91, -11.55, 7
10625, -1.81, -0.59, -0.06, -41.28, -33.11, -235.12, 34.66, 56.11, -12.90, 7
10635, -2.00, -0.66, -0.02, -48.78, -37.32, -238.35, 34.81, 58.36, -12.75, 7
10646, -2.00, -0.69, 0.04, -59.51, -34.02, -236.10, 34.21, 61.07, -11.55, 7
10656, -2.00, -0.73, 0.08, -67.80, -24.63, -232.74, 33.31, 61.97, -14.70, 7
10666, -1.97, -0.79, 0.12, -69.45, -14.02, -231.16, 29.41, 66.02, -13.35, 7
10676, -1.36, -0.86, 0.12, -68.90, -5.00, -219.21, 28.66, 67.37, -12.00, 7
10686, -0.72, -0.92, 0.21, -62.07, 8.66, -194.21, 26.86, 69.17, -13.80, 7
10696, -0.12, -0.98, 0.15, -54.82, 25.06, -169.45, 25.96, 69.32, -13.20, 7
10706, 0.64, -1.16, 0.29, -45.06, 40.73, -148.41, 23.11, 71.12, -10.80, 7
10716, 1.33, -1.33, 0.49, -6.71, 46.52, -125.61, 20.71, 71.57, -10.05, 7
10751, 1.09, -1.59, 0.54, 51.77, 38.41, -92.38, 18.00, 72.47, -10.20, 7
10761, 0.31, -1.66, 0.83, 76.52, 33.60, -46.77, 15.60, 73.67, -9.45, 7
10771, 0.00, -0.84, 0.60, 76.52, 45.98, 7.38, 16.65, 74.12, -10.50, 7
10782, -0.03, -0.36, -0.18, -10.79, 63.41, 69.15, 14.25, 72.62, -10.05, 7
10792, 0.10, -0.35, -0.21, -39.51, 67.62, 127.32, 15.90, 72.77, -9.90, 7
10802, 0.34, -0.55, -0.06, -4.39, 60.85, 170.43, 17.55, 73.52, -10.65, 7
10812, 0.56, -0.74, 0.13, 12.07, 51.95, 202.20, 17.85, 71.87, -9.00, 7
10822, 0.54, -0.85, 0.22, 9.02, 42.62, 228.84, 19.05, 71.72, -9.60, 7
10832, 0.35, -0.82, 0.16, -22.62, 35.85, 249.15, 20.26, 72.32, -10.80, 7
10842, 0.25, -0.76, 0.04, -65.85, 38.66, 269.15, 22.21, 70.67, -10.65, 7
10852, 0.24, -0.61, -0.06, -98.90, 41.89, 288.05, 22.06, 67.52, -11.85, 7
10862, 0.28, -0.46, -0.13, -115.06, 35.67, 306.10, 22.81, 66.17, -10.05, 7
10872, 0.32, -0.39, -0.14, -113.48, 24.70, 326.10, 22.96, 65.57, -10.95, 7
10883, 0.30, -0.35, -0.13, -99.09, 10.30, 345.49, 21.01, 64.67, -9.00, 7
10918, 0.07, -0.41, -0.19, -67.32, -12.01, 371.71, 21.16, 62.42, -7.50, 7
10928, -0.11, -0.46, -0.18, -58.48, -19.27, 382.01, 20.86, 62.72, -7.80, 7
10938, -0.24, -0.35, -0.16, -51.83, -19.33, 388.84, 20.11, 61.67, -7.50, 7
10948, -0.47, -0.22, -0.32, -38.78, -19.88, 387.13, 22.06, 60.77, -8.10, 7
10958, -0.73, -0.22, -0.30, -9.39, -15.37, 372.87, 22.21, 61.97, -7.80, 7
10968, -0.90, -0.28, -0.25, 25.49, -2.01, 353.66, 20.11, 61.22, -7.20, 7
10978, -1.01, -0.37, -0.17, 46.71, 7.38, 336.77, 20.11, 60.17, -7.20, 7
10988, -1.14, -0.31, -0.11, 67.26, 12.74, 324.09, 20.26, 61.07, -8.10, 7
10998, -1.23, -0.28, -0.04, 98.05, 22.93, 310.30, 22.81, 59.26, -7.35, 7
11008, -1.26, -0.32, 0.08, 149.76, 32.44, 291.71, 21.16, 60.62, -5.85, 7
11018, -1.39, -0.27, 0.15, 191.89, 28.29, 266.59, 20.26, 60.77, -6.60, 7
11028, -1.54, -0.39, 0.07, 180.49, 19.76, 235.06, 21.61, 60.92, -5.85, 7
11038, -1.49, -0.51, 0.31, 143.11, 23.72, 203.66, 22.51, 60.32, -7.05, 7
11048, -1.33, -0.52, 0.30, 95.79, 23.11, 171.95, 21.16, 60.62, -6.45, 7
11083, -0.77, -0.21, -0.17, -1283.05, 1107.87, -181.71, 23.56, 61.07, -7.65, 7
11157, -0.89, 0.06, 0.00, -25.37, 6.65, -33.48, 24.61, 60.77, -8.40, 7
11168, -0.89, 0.16, 0.02, -30.49, 3.96, -41.59, 25.06, 60.92, -7.50, 7
11177, -0.92, 0.27, 0.04, -32.13, 0.79, -50.61, 23.41, 59.86, -7.50, 7
11188, -0.94, 0.32, 0.06, -27.87, -1.65, -61.59, 24.31, 60.77, -6.30, 7
11197, -0.93, 0.37, 0.08, -20.73, -5.00, -74.33, 25.66, 58.21, -8.70, 7
11208, -0.94, 0.37, 0.07, -15.37, -6.89, -88.11, 26.26, 60.92, -8.85, 7
11217, -0.92, 0.37, 0.08, -11.16, -9.88, -102.38, 25.36, 59.71, -7.05, 7
11228, -0.95, 0.36, 0.08, -8.84, -14.94, -117.44, 27.46, 58.51, -9.75, 7
